Entity,Code,Year,Oil consumption - TWh
Romania,ROU,2008,121.22536
Romania,ROU,2009,107.873695
Romania,ROU,2010,102.891426
Romania,ROU,2011,105.70635
Romania,ROU,2012,106.4021
Romania,ROU,2013,97.08761
Romania,ROU,2014,104.192955
Romania,ROU,2015,105.92895
Romania,ROU,2016,110.91466
Romania,ROU,2017,116.10767
Romania,ROU,2018,119.34128
Romania,ROU,2019,123.7536
Romania,ROU,2020,116.1703
Romania,ROU,2021,122.15773
Romania,ROU,2022,124.11909
Russia,RUS,1985,2936.284
Russia,RUS,1986,2971.3591
Russia,RUS,1987,2995.656
Russia,RUS,1988,2972.0117
Russia,RUS,1989,3027.4558
Russia,RUS,1990,2984.632
Russia,RUS,1991,2908.4788
Russia,RUS,1992,2777.474
Russia,RUS,1993,2316.0288
Russia,RUS,1994,2046.0374
Russia,RUS,1995,1785.4498
Russia,RUS,1996,1539.5094
Russia,RUS,1997,1526.9075
Russia,RUS,1998,1462.641
Russia,RUS,1999,1495.316
Russia,RUS,2000,1465.8062
Russia,RUS,2001,1509.4218
Russia,RUS,2002,1456.2139
Russia,RUS,2003,1509.1853
Russia,RUS,2004,1488.477
Russia,RUS,2005,1493.8191
Russia,RUS,2006,1569.5914
Russia,RUS,2007,1561.667
Russia,RUS,2008,1611.6493
Russia,RUS,2009,1546.3186
Russia,RUS,2010,1604.9197
Russia,RUS,2011,1721.7162
Russia,RUS,2012,1780.806
Russia,RUS,2013,1785.0247
Russia,RUS,2014,1875.5392
Russia,RUS,2015,1812.3582
Russia,RUS,2016,1845.6854
Russia,RUS,2017,1839.0151
Russia,RUS,2018,1860.3485
Russia,RUS,2019,1896.7748
Russia,RUS,2020,1811.983
Russia,RUS,2021,1910.099
Russia,RUS,2022,1959.6976
Saudi Arabia,SAU,1965,229.13554
Saudi Arabia,SAU,1966,231.1016
Saudi Arabia,SAU,1967,233.06763
Saudi Arabia,SAU,1968,235.05855
Saudi Arabia,SAU,1969,237.07051
Saudi Arabia,SAU,1970,247.49394
Saudi Arabia,SAU,1971,250.45639
Saudi Arabia,SAU,1972,267.64355
Saudi Arabia,SAU,1973,283.90036
Saudi Arabia,SAU,1974,297.71277
Saudi Arabia,SAU,1975,227.51584
Saudi Arabia,SAU,1976,265.00204
Saudi Arabia,SAU,1977,306.651
Saudi Arabia,SAU,1978,331.40424
Saudi Arabia,SAU,1979,400.62827
Saudi Arabia,SAU,1980,327.5383
Saudi Arabia,SAU,1981,393.52573
Saudi Arabia,SAU,1982,437.69144
Saudi Arabia,SAU,1983,486.50903
Saudi Arabia,SAU,1984,542.398
Saudi Arabia,SAU,1985,551.1338
Saudi Arabia,SAU,1986,545.259
Saudi Arabia,SAU,1987,577.13806
Saudi Arabia,SAU,1988,593.8246
Saudi Arabia,SAU,1989,573.44525
Saudi Arabia,SAU,1990,609.89703
Saudi Arabia,SAU,1991,638.3373
Saudi Arabia,SAU,1992,618.3813
Saudi Arabia,SAU,1993,622.4703
Saudi Arabia,SAU,1994,753.2654
Saudi Arabia,SAU,1995,722.17084
Saudi Arabia,SAU,1996,746.65784
Saudi Arabia,SAU,1997,759.519
Saudi Arabia,SAU,1998,807.787
Saudi Arabia,SAU,1999,836.53033
Saudi Arabia,SAU,2000,861.6846
Saudi Arabia,SAU,2001,912.1856
Saudi Arabia,SAU,2002,942.5885
Saudi Arabia,SAU,2003,998.43744
Saudi Arabia,SAU,2004,1078.3237
Saudi Arabia,SAU,2005,1134.0006
Saudi Arabia,SAU,2006,1202.0599
Saudi Arabia,SAU,2007,1236.4219
Saudi Arabia,SAU,2008,1363.5356
Saudi Arabia,SAU,2009,1459.588
Saudi Arabia,SAU,2010,1617.5393
Saudi Arabia,SAU,2011,1680.0404
Saudi Arabia,SAU,2012,1769.6074
Saudi Arabia,SAU,2013,1779.6705
Saudi Arabia,SAU,2014,1957.39
Saudi Arabia,SAU,2015,2063.1904
Saudi Arabia,SAU,2016,2125.6958
Saudi Arabia,SAU,2017,2087.7917
Saudi Arabia,SAU,2018,1979.1283
Saudi Arabia,SAU,2019,1860.0538
Saudi Arabia,SAU,2020,1758.8397
Saudi Arabia,SAU,2021,1839.4728
Saudi Arabia,SAU,2022,1986.2809
Singapore,SGP,1965,47.841484
Singapore,SGP,1966,54.68557
Singapore,SGP,1967,65.72113
Singapore,SGP,1968,81.66475
Singapore,SGP,1969,80.28362
Singapore,SGP,1970,87.17049
Singapore,SGP,1971,75.6517
Singapore,SGP,1972,94.75275
Singapore,SGP,1973,89.27612
Singapore,SGP,1974,87.99668
Singapore,SGP,1975,85.97112
Singapore,SGP,1976,101.95271
Singapore,SGP,1977,102.324135
Singapore,SGP,1978,105.32004
Singapore,SGP,1979,112.32547
Singapore,SGP,1980,111.53652
Singapore,SGP,1981,128.3062
Singapore,SGP,1982,124.87467
Singapore,SGP,1983,132.27364
Singapore,SGP,1984,139.04439
Singapore,SGP,1985,141.7617
Singapore,SGP,1986,164.40308
Singapore,SGP,1987,172.82889
Singapore,SGP,1988,199.99829
Singapore,SGP,1989,228.1219
Singapore,SGP,1990,272.58282
Singapore,SGP,1991,277.38525
Singapore,SGP,1992,287.14056
Singapore,SGP,1993,310.94153
Singapore,SGP,1994,357.7661
Singapore,SGP,1995,373.7756
Singapore,SGP,1996,377.44174
Singapore,SGP,1997,397.76855
Singapore,SGP,1998,403.47717
Singapore,SGP,1999,399.2941
Singapore,SGP,2000,425.65808
Singapore,SGP,2001,455.65408
Singapore,SGP,2002,433.57513
Singapore,SGP,2003,401.47992
Singapore,SGP,2004,445.81763
Singapore,SGP,2005,473.3067
Singapore,SGP,2006,507.91284
Singapore,SGP,2007,552.2398
Singapore,SGP,2008,588.78015
Singapore,SGP,2009,634.7866
Singapore,SGP,2010,687.98096
Singapore,SGP,2011,717.66254
Singapore,SGP,2012,712.69257
Singapore,SGP,2013,706.98694
Singapore,SGP,2014,717.43866
Singapore,SGP,2015,755.1657
Singapore,SGP,2016,799.9804
Singapore,SGP,2017,813.87317
Singapore,SGP,2018,819.6268
Singapore,SGP,2019,796.9988
Singapore,SGP,2020,777.65356
Singapore,SGP,2021,768.63446
Singapore,SGP,2022,738.5826
Slovakia,SVK,1965,27.047098
Slovakia,SVK,1966,29.85093
Slovakia,SVK,1967,33.213135
Slovakia,SVK,1968,36.70286
Slovakia,SVK,1969,39.373753
Slovakia,SVK,1970,47.31742
Slovakia,SVK,1971,52.108093
Slovakia,SVK,1972,56.999817
Slovakia,SVK,1973,64.09421
Slovakia,SVK,1974,65.71882
Slovakia,SVK,1975,72.499275
Slovakia,SVK,1976,76.63874
Slovakia,SVK,1977,80.18542
Slovakia,SVK,1978,82.97858
Slovakia,SVK,1979,84.33483
Slovakia,SVK,1980,78.43337
Slovakia,SVK,1981,77.34563
Slovakia,SVK,1982,70.84797
Slovakia,SVK,1983,69.36173
Slovakia,SVK,1984,73.74438
Slovakia,SVK,1985,73.22342
Slovakia,SVK,1986,70.87255
Slovakia,SVK,1987,69.351
Slovakia,SVK,1988,67.7885
Slovakia,SVK,1989,67.18965
Slovakia,SVK,1990,58.39318
Slovakia,SVK,1991,51.29262
Slovakia,SVK,1992,46.662636
Slovakia,SVK,1993,38.617085
Slovakia,SVK,1994,39.998745
Slovakia,SVK,1995,38.879284
Slovakia,SVK,1996,40.55369
Slovakia,SVK,1997,40.502552
Slovakia,SVK,1998,45.370716
Slovakia,SVK,1999,41.134815
Slovakia,SVK,2000,40.865017
Slovakia,SVK,2001,37.862465
Slovakia,SVK,2002,42.1887
Slovakia,SVK,2003,39.815983
Slovakia,SVK,2004,39.15278
Slovakia,SVK,2005,46.30309
Slovakia,SVK,2006,42.981777
Slovakia,SVK,2007,45.140682
Slovakia,SVK,2008,47.46907
Slovakia,SVK,2009,43.663235
Slovakia,SVK,2010,45.787834
Slovakia,SVK,2011,45.02674
Slovakia,SVK,2012,41.787235
Slovakia,SVK,2013,41.73799
Slovakia,SVK,2014,38.726368
Slovakia,SVK,2015,42.219574
Slovakia,SVK,2016,44.01866
Slovakia,SVK,2017,49.12412
Slovakia,SVK,2018,49.682873
Slovakia,SVK,2019,47.017704
Slovakia,SVK,2020,46.984623
Slovakia,SVK,2021,49.438286
Slovakia,SVK,2022,51.02409
Slovenia,SVN,1990,20.166126
Slovenia,SVN,1991,19.498434
Slovenia,SVN,1992,18.924423
Slovenia,SVN,1993,22.754904
Slovenia,SVN,1994,24.622324
Slovenia,SVN,1995,26.694426
Slovenia,SVN,1996,30.839426
Slovenia,SVN,1997,30.863874
Slovenia,SVN,1998,29.591082
Slovenia,SVN,1999,29.723806
Slovenia,SVN,2000,28.170519
Slovenia,SVN,2001,29.371426
Slovenia,SVN,2002,28.5312
Slovenia,SVN,2003,28.91111
Slovenia,SVN,2004,29.857952
Slovenia,SVN,2005,30.322699
Slovenia,SVN,2006,31.764381
Slovenia,SVN,2007,31.355457
Slovenia,SVN,2008,36.376514
Slovenia,SVN,2009,30.949923
Slovenia,SVN,2010,31.065935
Slovenia,SVN,2011,30.94752
Slovenia,SVN,2012,30.303864
Slovenia,SVN,2013,28.657984
Slovenia,SVN,2014,28.34186
Slovenia,SVN,2015,27.919039
Slovenia,SVN,2016,29.965105
Slovenia,SVN,2017,30.68579
Slovenia,SVN,2018,31.536562
Slovenia,SVN,2019,30.065908
Slovenia,SVN,2020,25.171726
Slovenia,SVN,2021,26.931257
Slovenia,SVN,2022,31.303457
South Africa,ZAF,1965,67.35819
South Africa,ZAF,1966,73.19014
South Africa,ZAF,1967,79.76973
South Africa,ZAF,1968,86.71
South Africa,ZAF,1969,95.32516
South Africa,ZAF,1970,103.3002
South Africa,ZAF,1971,112.90513
South Africa,ZAF,1972,123.06213
South Africa,ZAF,1973,135.76929
South Africa,ZAF,1974,132.2976
South Africa,ZAF,1975,140.55472
South Africa,ZAF,1976,142.11977
South Africa,ZAF,1977,140.73819
South Africa,ZAF,1978,147.81738
South Africa,ZAF,1979,140.08987
South Africa,ZAF,1980,144.07216
South Africa,ZAF,1981,156.1146
South Africa,ZAF,1982,158.24545
South Africa,ZAF,1983,159.86389
South Africa,ZAF,1984,174.05656
South Africa,ZAF,1985,170.03986
South Africa,ZAF,1986,164.14243
South Africa,ZAF,1987,173.64064
South Africa,ZAF,1988,191.27434
South Africa,ZAF,1989,198.1788
South Africa,ZAF,1990,200.10172
South Africa,ZAF,1991,201.7545
South Africa,ZAF,1992,208.36372
South Africa,ZAF,1993,216.77266
South Africa,ZAF,1994,226.23352
South Africa,ZAF,1995,241.26067
South Africa,ZAF,1996,248.5072
South Africa,ZAF,1997,252.60281
South Africa,ZAF,1998,256.45294
South Africa,ZAF,1999,259.98068
South Africa,ZAF,2000,264.2983
South Africa,ZAF,2001,269.9824
South Africa,ZAF,2002,276.9421
South Africa,ZAF,2003,286.9232
South Africa,ZAF,2004,297.69238
South Africa,ZAF,2005,298.2188
South Africa,ZAF,2006,304.0121
South Africa,ZAF,2007,310.24753
South Africa,ZAF,2008,294.21274
South Africa,ZAF,2009,288.54617
South Africa,ZAF,2010,301.24677
South Africa,ZAF,2011,304.7805
South Africa,ZAF,2012,312.5933
South Africa,ZAF,2013,318.11743
South Africa,ZAF,2014,313.67712
South Africa,ZAF,2015,346.10394
South Africa,ZAF,2016,331.85947
South Africa,ZAF,2017,331.49777
South Africa,ZAF,2018,330.76785
South Africa,ZAF,2019,326.56158
South Africa,ZAF,2020,267.7672
South Africa,ZAF,2021,289.1696
South Africa,ZAF,2022,295.6305
South America,,1965,748.86774
South America,,1966,797.4585
South America,,1967,816.93567
South America,,1968,883.47034
South America,,1969,919.4989
South America,,1970,951.1611
South America,,1971,1021.9449
South America,,1972,1090.2395
South America,,1973,1188.2814
South America,,1974,1257.3451
South America,,1975,1255.9839
South America,,1976,1317.6055
South America,,1977,1374.1053
South America,,1978,1438.2742
South America,,1979,1527.8792
South America,,1980,1539.4967
South America,,1981,1517.1842
South America,,1982,1503.5068
South America,,1983,1440.1635
South America,,1984,1407.5267
South America,,1985,1419.4873
South America,,1986,1503.1213
South America,,1987,1542.2327
South America,,1988,1576.7393
South America,,1989,1571.0469
South America,,1990,1570.7815
South America,,1991,1585.6566
South America,,1992,1670.0895
South America,,1993,1687.2815
South America,,1994,1806.0193
South America,,1995,1891.1365
South America,,1996,1934.3677
South America,,1997,2069.888
South America,,1998,2147.821
South America,,1999,2184.2556
South America,,2000,2189.384
South America,,2001,2191.6929
South America,,2002,2183.4756
South America,,2003,2133.354
South America,,2004,2237.858
South America,,2005,2296.0767
South America,,2006,2345.5874
South America,,2007,2517.4287
South America,,2008,2598.4573
South America,,2009,2570.8452
South America,,2010,2717.7605
South America,,2011,2799.8137
South America,,2012,2961.9902
South America,,2013,3079.3376
South America,,2014,3096.833
South America,,2015,2967.2341
South America,,2016,2842.5127
South America,,2017,2827.9626
South America,,2018,2725.614
South America,,2019,2652.6267
South America,,2020,2330.9062
South America,,2021,2662.565
South America,,2022,2828.6162
South Korea,KOR,1965,15.124584
South Korea,KOR,1966,22.645342
South Korea,KOR,1967,39.25714
South Korea,KOR,1968,58.039677
South Korea,KOR,1969,78.77083
South Korea,KOR,1970,98.390976
South Korea,KOR,1971,111.123955
South Korea,KOR,1972,115.992966
South Korea,KOR,1973,142.77954
South Korea,KOR,1974,147.48793
South Korea,KOR,1975,167.17403
South Korea,KOR,1976,187.67162
South Korea,KOR,1977,223.60997
South Korea,KOR,1978,255.6979
South Korea,KOR,1979,287.68427
South Korea,KOR,1980,284.98254
South Korea,KOR,1981,282.14676
South Korea,KOR,1982,280.0684
South Korea,KOR,1983,293.03107
South Korea,KOR,1984,294.2903
South Korea,KOR,1985,311.11945
South Korea,KOR,1986,338.9009
South Korea,KOR,1987,356.26428
South Korea,KOR,1988,425.95413
South Korea,KOR,1989,486.68192
South Korea,KOR,1990,589.91064
South Korea,KOR,1991,717.3476
South Korea,KOR,1992,868.07513
South Korea,KOR,1993,953.1819
South Korea,KOR,1994,1046.2953
South Korea,KOR,1995,1141.5756
South Korea,KOR,1996,1221.4814
South Korea,KOR,1997,1342.7758
South Korea,KOR,1998,1117.262
South Korea,KOR,1999,1198.3896
South Korea,KOR,2000,1227.2627
South Korea,KOR,2001,1227.4753
South Korea,KOR,2002,1249.2562
South Korea,KOR,2003,1259.749
South Korea,KOR,2004,1250.8655
South Korea,KOR,2005,1257.2378
South Korea,KOR,2006,1258.5533
South Korea,KOR,2007,1292.2332
South Korea,KOR,2008,1232.2421
South Korea,KOR,2009,1246.8798
South Korea,KOR,2010,1273.9985
South Korea,KOR,2011,1286.9058
South Korea,KOR,2012,1332.9854
South Korea,KOR,2013,1335.0175
South Korea,KOR,2014,1329.7903
South Korea,KOR,2015,1393.7766
South Korea,KOR,2016,1519.5149
South Korea,KOR,2017,1504.5675
South Korea,KOR,2018,1499.6987
South Korea,KOR,2019,1486.9946
South Korea,KOR,2020,1405.6753
South Korea,KOR,2021,1499.4344
South Korea,KOR,2022,1519.4181
South and Central America (EI),,1965,1019.5386
South and Central America (EI),,1966,1076.9752
South and Central America (EI),,1967,1108.2856
South and Central America (EI),,1968,1181.5742
South and Central America (EI),,1969,1226.397
South and Central America (EI),,1970,1296.1957
South and Central America (EI),,1971,1375.1017
South and Central America (EI),,1972,1482.3936
South and Central America (EI),,1973,1619.1711
South and Central America (EI),,1974,1688.7253
South and Central America (EI),,1975,1675.7673
South and Central America (EI),,1976,1749.6311
South and Central America (EI),,1977,1826.3688
South and Central America (EI),,1978,1896.9019
South and Central America (EI),,1979,1990.8038
South and Central America (EI),,1980,1996.7848
South and Central America (EI),,1981,1980.1442
South and Central America (EI),,1982,1923.2656
South and Central America (EI),,1983,1846.2217
South and Central America (EI),,1984,1830.3175
South and Central America (EI),,1985,1818.404
South and Central America (EI),,1986,1911.1362
South and Central America (EI),,1987,1960.5057
South and Central America (EI),,1988,1994.2043
South and Central America (EI),,1989,2008.0634
South and Central America (EI),,1990,2009.6031
South and Central America (EI),,1991,2022.9531
South and Central America (EI),,1992,2109.1438
South and Central America (EI),,1993,2134.9028
South and Central America (EI),,1994,2277.6833
South and Central America (EI),,1995,2377.1804
South and Central America (EI),,1996,2431.7603
South and Central America (EI),,1997,2593.212
South and Central America (EI),,1998,2704.167
South and Central America (EI),,1999,2729.6445
South and Central America (EI),,2000,2794.9968
South and Central America (EI),,2001,2826.4202
South and Central America (EI),,2002,2817.4055
South and Central America (EI),,2003,2771.8726
South and Central America (EI),,2004,2887.156
South and Central America (EI),,2005,2944.7366
South and Central America (EI),,2006,3014.3792
South and Central America (EI),,2007,3172.8179
South and Central America (EI),,2008,3241.7153
South and Central America (EI),,2009,3182.1506
South and Central America (EI),,2010,3326.359
South and Central America (EI),,2011,3407.1736
South and Central America (EI),,2012,3562.1274
South and Central America (EI),,2013,3664.505
South and Central America (EI),,2014,3685.4092
South and Central America (EI),,2015,3597.165
South and Central America (EI),,2016,3494.741
South and Central America (EI),,2017,3471.208
South and Central America (EI),,2018,3369.3738
South and Central America (EI),,2019,3301.3127
South and Central America (EI),,2020,2887.7969
South and Central America (EI),,2021,3242.1516
South and Central America (EI),,2022,3436.6343
Spain,ESP,1965,166.38136
Spain,ESP,1966,196.83342
Spain,ESP,1967,238.4801
Spain,ESP,1968,253.3006
Spain,ESP,1969,288.38123
Spain,ESP,1970,328.98575
Spain,ESP,1971,362.10995
Spain,ESP,1972,381.81464
Spain,ESP,1973,458.62744
Spain,ESP,1974,480.74136
Spain,ESP,1975,499.90475
Spain,ESP,1976,567.02826
Spain,ESP,1977,535.35486
Spain,ESP,1978,551.2884
Spain,ESP,1979,584.30664
Spain,ESP,1980,618.6684
Spain,ESP,1981,599.03894
Spain,ESP,1982,566.287
Spain,ESP,1983,567.4309
Spain,ESP,1984,535.18097
Spain,ESP,1985,515.2207
Spain,ESP,1986,510.47852
Spain,ESP,1987,536.0967
Spain,ESP,1988,548.8795
Spain,ESP,1989,575.17896
Spain,ESP,1990,556.60004
Spain,ESP,1991,568.6487
Spain,ESP,1992,637.358
Spain,ESP,1993,607.8931
Spain,ESP,1994,638.54456
Spain,ESP,1995,679.26404
Spain,ESP,1996,697.5843
Spain,ESP,1997,724.83765
Spain,ESP,1998,785.5994
Spain,ESP,1999,812.9289
Spain,ESP,2000,823.6165
Spain,ESP,2001,858.1524
Spain,ESP,2002,865.2422
Spain,ESP,2003,885.7154
Spain,ESP,2004,906.6071
Spain,ESP,2005,914.42194
Spain,ESP,2006,920.4873
Spain,ESP,2007,927.29694
Spain,ESP,2008,895.1655
Spain,ESP,2009,839.86475
Spain,ESP,2010,817.32007
Spain,ESP,2011,779.99713
Spain,ESP,2012,729.0678
Spain,ESP,2013,685.2794
Spain,ESP,2014,683.49054
Spain,ESP,2015,706.52295
Spain,ESP,2016,730.2117
Spain,ESP,2017,733.9861
Spain,ESP,2018,748.05707
Spain,ESP,2019,748.72864
Spain,ESP,2020,615.07794
Spain,ESP,2021,673.2334
Spain,ESP,2022,737.9466
Sri Lanka,LKA,1965,9.374515
Sri Lanka,LKA,1966,9.601324
Sri Lanka,LKA,1967,9.834314
Sri Lanka,LKA,1968,10.081402
Sri Lanka,LKA,1969,10.303508
Sri Lanka,LKA,1970,17.57452
Sri Lanka,LKA,1971,17.690096
Sri Lanka,LKA,1972,18.611622
Sri Lanka,LKA,1973,19.797039
Sri Lanka,LKA,1974,15.812425
Sri Lanka,LKA,1975,16.39198
Sri Lanka,LKA,1976,15.96242
Sri Lanka,LKA,1977,17.061384
Sri Lanka,LKA,1978,17.61727
Sri Lanka,LKA,1979,18.467768
Sri Lanka,LKA,1980,18.610115
Sri Lanka,LKA,1981,19.50078
Sri Lanka,LKA,1982,21.070389
Sri Lanka,LKA,1983,21.86579
Sri Lanka,LKA,1984,20.623968
Sri Lanka,LKA,1985,18.36743
Sri Lanka,LKA,1986,19.134302
Sri Lanka,LKA,1987,21.290077
Sri Lanka,LKA,1988,19.793789
Sri Lanka,LKA,1989,18.507244
Sri Lanka,LKA,1990,20.587849
Sri Lanka,LKA,1991,20.604216
Sri Lanka,LKA,1992,23.416904
Sri Lanka,LKA,1993,23.671654
Sri Lanka,LKA,1994,25.714016
Sri Lanka,LKA,1995,27.378433
Sri Lanka,LKA,1996,33.236603
Sri Lanka,LKA,1997,34.04012
Sri Lanka,LKA,1998,35.576878
Sri Lanka,LKA,1999,38.356125
Sri Lanka,LKA,2000,44.056522
Sri Lanka,LKA,2001,42.859436
Sri Lanka,LKA,2002,45.48564
Sri Lanka,LKA,2003,44.725185
Sri Lanka,LKA,2004,44.74943
Sri Lanka,LKA,2005,51.173447
Sri Lanka,LKA,2006,52.58453
Sri Lanka,LKA,2007,55.728622
Sri Lanka,LKA,2008,51.22881
Sri Lanka,LKA,2009,52.808617
Sri Lanka,LKA,2010,52.980663
Sri Lanka,LKA,2011,59.077347
Sri Lanka,LKA,2012,63.094193
Sri Lanka,LKA,2013,53.987404
Sri Lanka,LKA,2014,61.107456
Sri Lanka,LKA,2015,63.77181
Sri Lanka,LKA,2016,76.55953
Sri Lanka,LKA,2017,73.32956
Sri Lanka,LKA,2018,71.02181
Sri Lanka,LKA,2019,76.08356
Sri Lanka,LKA,2020,69.89003
Sri Lanka,LKA,2021,64.87613
Sri Lanka,LKA,2022,55.150387
Sweden,SWE,1965,229.70325
Sweden,SWE,1966,259.65668
Sweden,SWE,1967,258.7804
Sweden,SWE,1968,292.71014
Sweden,SWE,1969,313.51505
Sweden,SWE,1970,341.1421
Sweden,SWE,1971,320.8071
Sweden,SWE,1972,329.2851
Sweden,SWE,1973,336.5918
Sweden,SWE,1974,302.31848
Sweden,SWE,1975,301.48468
Sweden,SWE,1976,332.42615
Sweden,SWE,1977,322.33047
Sweden,SWE,1978,389.06158
Sweden,SWE,1979,418.84644
Sweden,SWE,1980,369.6262
Sweden,SWE,1981,332.4578
Sweden,SWE,1982,309.068
Sweden,SWE,1983,268.6586
Sweden,SWE,1984,256.70612
Sweden,SWE,1985,275.22202
Sweden,SWE,1986,293.94498
Sweden,SWE,1987,253.78844
Sweden,SWE,1988,237.5639
Sweden,SWE,1989,228.21938
Sweden,SWE,1990,227.74013
Sweden,SWE,1991,196.22267
Sweden,SWE,1992,206.68947
Sweden,SWE,1993,203.13208
Sweden,SWE,1994,215.15242
Sweden,SWE,1995,204.58391
Sweden,SWE,1996,218.79036
Sweden,SWE,1997,205.3378
Sweden,SWE,1998,231.65984
Sweden,SWE,1999,222.6026
Sweden,SWE,2000,192.10744
Sweden,SWE,2001,195.41196
Sweden,SWE,2002,198.44182
Sweden,SWE,2003,212.62779
Sweden,SWE,2004,203.5916
Sweden,SWE,2005,203.84422
Sweden,SWE,2006,205.53517
Sweden,SWE,2007,200.61662
Sweden,SWE,2008,189.45978
Sweden,SWE,2009,182.32199
Sweden,SWE,2010,181.97824
Sweden,SWE,2011,168.72263
Sweden,SWE,2012,166.22845
Sweden,SWE,2013,164.07562
Sweden,SWE,2014,160.58344
Sweden,SWE,2015,157.47282
Sweden,SWE,2016,162.5844
Sweden,SWE,2017,160.91228
Sweden,SWE,2018,153.67223
Sweden,SWE,2019,164.63118
Sweden,SWE,2020,146.9786
Sweden,SWE,2021,139.17574
Sweden,SWE,2022,138.52837
Switzerland,CHE,1965,96.37956
Switzerland,CHE,1966,102.46806
Switzerland,CHE,1967,110.83246
Switzerland,CHE,1968,122.932655
Switzerland,CHE,1969,133.68282
Switzerland,CHE,1970,149.8176
Switzerland,CHE,1971,158.97955
Switzerland,CHE,1972,162.98949
Switzerland,CHE,1973,175.4158
Switzerland,CHE,1974,156.10689
Switzerland,CHE,1975,150.11577
Switzerland,CHE,1976,156.01617
Switzerland,CHE,1977,156.82472
Switzerland,CHE,1978,160.81917
Switzerland,CHE,1979,154.1364
Switzerland,CHE,1980,154.0199
Switzerland,CHE,1981,142.52437
Switzerland,CHE,1982,134.65762
Switzerland,CHE,1983,147.33458
Switzerland,CHE,1984,142.62831
Switzerland,CHE,1985,145.1502
Switzerland,CHE,1986,158.84816
Switzerland,CHE,1987,149.6258
Switzerland,CHE,1988,150.06096
Switzerland,CHE,1989,143.99307
Switzerland,CHE,1990,154.29774
Switzerland,CHE,1991,156.95247
Switzerland,CHE,1992,159.13806
Switzerland,CHE,1993,149.1138
Switzerland,CHE,1994,154.10161
Switzerland,CHE,1995,142.8001
Switzerland,CHE,1996,147.92401
Switzerland,CHE,1997,155.62619
Switzerland,CHE,1998,157.54512
Switzerland,CHE,1999,152.87431
Switzerland,CHE,2000,148.28627
Switzerland,CHE,2001,158.69579
Switzerland,CHE,2002,150.41983
Switzerland,CHE,2003,146.38762
Switzerland,CHE,2004,145.67651
Switzerland,CHE,2005,148.30247
Switzerland,CHE,2006,151.99466
Switzerland,CHE,2007,137.10698
Switzerland,CHE,2008,146.14087
Switzerland,CHE,2009,148.44896
Switzerland,CHE,2010,137.77156
Switzerland,CHE,2011,133.62917
Switzerland,CHE,2012,136.13542
Switzerland,CHE,2013,142.49486
Switzerland,CHE,2014,127.74399
Switzerland,CHE,2015,129.33614
Switzerland,CHE,2016,122.224594
Switzerland,CHE,2017,125.23693
Switzerland,CHE,2018,120.70854
Switzerland,CHE,2019,123.37561
Switzerland,CHE,2020,102.91845
Switzerland,CHE,2021,103.38949
Switzerland,CHE,2022,106.58899
Taiwan,TWN,1965,25.688173
Taiwan,TWN,1966,30.388775
Taiwan,TWN,1967,36.092865
Taiwan,TWN,1968,43.046482
Taiwan,TWN,1969,51.549316
Taiwan,TWN,1970,61.906002
Taiwan,TWN,1971,86.65054
Taiwan,TWN,1972,93.771324
Taiwan,TWN,1973,119.624985
Taiwan,TWN,1974,107.38309
Taiwan,TWN,1975,124.44161
Taiwan,TWN,1976,160.90163
Taiwan,TWN,1977,177.99304
Taiwan,TWN,1978,208.59233
Taiwan,TWN,1979,209.58989
Taiwan,TWN,1980,217.76823
Taiwan,TWN,1981,191.71028
Taiwan,TWN,1982,216.2127
Taiwan,TWN,1983,216.6807
Taiwan,TWN,1984,207.55226
Taiwan,TWN,1985,205.69667
Taiwan,TWN,1986,229.20525
Taiwan,TWN,1987,241.05962
Taiwan,TWN,1988,281.1456
Taiwan,TWN,1989,313.0753
Taiwan,TWN,1990,324.87567
Taiwan,TWN,1991,337.32336
Taiwan,TWN,1992,350.88788
Taiwan,TWN,1993,373.52438
Taiwan,TWN,1994,397.5515
Taiwan,TWN,1995,432.55786
Taiwan,TWN,1996,432.6465
Taiwan,TWN,1997,444.44904
Taiwan,TWN,1998,461.01413
Taiwan,TWN,1999,493.11035
Taiwan,TWN,2000,498.69077
Taiwan,TWN,2001,515.8321
Taiwan,TWN,2002,519.31537
Taiwan,TWN,2003,542.6902
Taiwan,TWN,2004,555.37933
Taiwan,TWN,2005,559.4335
Taiwan,TWN,2006,563.4888
Taiwan,TWN,2007,584.51636
Taiwan,TWN,2008,552.1046
Taiwan,TWN,2009,542.13293
Taiwan,TWN,2010,567.4767
Taiwan,TWN,2011,527.55475
Taiwan,TWN,2012,518.0272
Taiwan,TWN,2013,532.94696
Taiwan,TWN,2014,549.86957
Taiwan,TWN,2015,564.6124
Taiwan,TWN,2016,567.1863
Taiwan,TWN,2017,560.4544
Taiwan,TWN,2018,558.85205
Taiwan,TWN,2019,529.50494
Taiwan,TWN,2020,508.66864
Taiwan,TWN,2021,533.0977
Taiwan,TWN,2022,490.65298
Thailand,THA,1965,27.696348
Thailand,THA,1966,32.691463
Thailand,THA,1967,36.284153
Thailand,THA,1968,47.828484
Thailand,THA,1969,51.799706
Thailand,THA,1970,60.303055
Thailand,THA,1971,67.13238
Thailand,THA,1972,84.27273
Thailand,THA,1973,89.21048
Thailand,THA,1974,90.82001
Thailand,THA,1975,98.46377
Thailand,THA,1976,103.67075
